820553,4
820554,4
820555,4
820556,4
820557,4
820558,4
820559,1
820560,4
820561,4
820562,4
820563,4
820564,4
820565,4
820566,4
820567,4
820568,4
820569,4
820570,4
820571,4
820572,4
820573,1
820574,4
820575,3
820576,4
820577,4
820578,1
820579,4
820580,4
820581,4
820582,4
820583,4
820584,4
820585,4
820586,4
820587,4
820588,4
820589,4
820590,4
820591,4
820592,4
820593,4
820594,4
820595,4
820596,4
820597,4
820598,4
820599,4
820600,4
820601,4
820602,1
820603,4
820604,4
820605,4
820606,4
820607,4
820608,4
820609,1
820610,4
820611,1
820612,4
820613,1
820614,4
820615,4
820616,4
820617,4
820618,4
820619,4
820620,4
820621,4
820622,4
820623,4
820624,4
820625,4
820626,4
820627,4
820628,5
820629,4
820630,4
820631,4
820632,4
820633,4
820634,4
820635,4
820636,1
820637,4
820638,4
820639,1
820640,4
820641,4
820642,3
820643,1
820644,4
820645,4
820646,4
820647,4
820648,4
820649,3
820650,4
820651,4
820652,1
820653,4
820654,4
820655,4
820656,4
820657,4
820658,4
820659,4
820660,4
820661,4
820662,4
820663,4
820664,4
820665,4
820666,4
820667,1
820668,1
820669,4
820670,1
820671,4
820672,4
820673,4
820674,4
820675,1
820676,4
820677,4
820678,4
820679,1
820680,1
820681,4
820682,4
820683,4
820684,1
820685,4
820686,4
820687,4
820688,4
820689,4
820690,4
820691,4
820692,4
820693,4
820694,1
820695,4
820696,4
820697,4
820698,4
820699,4
820700,4
820701,4
820702,4
820703,4
820704,4
820705,1
820706,4
820707,4
820708,4
820709,4
820710,1
820711,4
820712,4
820713,4
820714,4
820715,5
820716,4
820717,5
820718,4
820719,4
820720,1
820721,4
820722,4
820723,4
820724,4
820725,4
820726,4
820727,4
820728,4
820729,4
820730,4
820731,4
820732,4
820733,4
820734,4
820735,4
820736,4
820737,4
820738,4
820739,4
820740,1
820741,4
820742,4
820743,4
820744,4
820745,4
820746,1
820747,4
820748,4
820749,4
820750,4
820751,1
820752,4
820753,4
820754,1
820755,4
820756,1
820757,5
820758,4
820759,4
820760,4
820761,4
820762,4
820763,4
820764,1
820765,4
820766,4
820767,4
820768,4
820769,5
820770,4
820771,4
820772,4
820773,1
820774,4
820775,4
820776,4
820777,4
820778,4
820779,4
820780,1
820781,4
820782,4
820783,1
820784,4
820785,4
820786,3
820787,4
820788,4
820789,3
820790,3
820791,4
820792,4
820793,1
820794,4
820795,4
820796,4
820797,4
820798,4
820799,4
820800,4
820801,4
820802,4
820803,4
820804,1
820805,4
820806,4
820807,4
820808,1
820809,4
820810,4
820811,4
820812,4
820813,4
820814,1
820815,4
820816,4
820817,1
820818,4
820819,4
820820,4
820821,4
820822,1
820823,4
820824,4
820825,4
820826,4
820827,4
820828,4
820829,4
820830,1
820831,4
820832,5
820833,4
820834,3
820835,4
820836,4
820837,4
820838,4
820839,4
820840,4
820841,4
820842,4
820843,4
820844,4
820845,4
820846,3
820847,4
820848,5
820849,4
820850,4
820851,3
820852,4
820853,4
820854,3
820855,4
820856,1
820857,4
820858,1
820859,4
820860,4
820861,4
820862,4
820863,4
820864,4
820865,4
820866,3
820867,1
820868,4
820869,4
820870,4
820871,3
820872,4
820873,4
820874,4
820875,4
820876,4
820877,3
820878,4
820879,4
820880,4
820881,4
820882,1
820883,4
820884,1
820885,4
820886,4
820887,1
820888,4
820889,4
820890,4
820891,4
820892,4
820893,1
820894,4
820895,4
820896,4
820897,4
820898,4
820899,4
820900,1
820901,4
820902,4
820903,4
820904,4
820905,4
820906,4
820907,4
820908,4
820909,4
820910,4
820911,4
820912,4
820913,1
820914,4
820915,4
820916,4
820917,4
820918,4
820919,1
820920,4
820921,1
820922,4
820923,4
820924,4
820925,4
820926,5
820927,4
820928,1
820929,1
820930,4
820931,4
820932,4
820933,1
820934,3
820935,5
820936,5
820937,4
820938,1
820939,4
820940,4
820941,4
820942,4
820943,4
820944,4
820945,4
820946,4
820947,4
820948,4
820949,4
820950,4
820951,4
820952,4
820953,1
820954,4
820955,4
820956,4
820957,5
820958,4
820959,1
820960,4
820961,4
820962,4
820963,4
820964,5
820965,4
820966,4
820967,4
820968,4
820969,4
820970,4
820971,4
820972,4
820973,4
820974,4
820975,4
820976,4
820977,4
820978,4
820979,1
820980,5
820981,4
820982,4
820983,1
820984,5
820985,1
820986,4
820987,4
820988,1
820989,1
820990,4
820991,4
820992,4
820993,5
820994,4
820995,4
820996,1
820997,4
820998,4
820999,4
821000,4
821001,4
821002,5
821003,4
821004,4
821005,4
821006,4
821007,4
821008,5
821009,4
821010,4
821011,4
821012,4
821013,4
821014,4
821015,4
821016,5
821017,5
821018,4
821019,4
821020,4
821021,1
821022,4
821023,1
821024,4
821025,4
821026,4
821027,4
821028,4
821029,4
821030,4
821031,4
821032,4
821033,4
821034,4
821035,4
821036,4
821037,4
821038,5
821039,4
821040,5
821041,4
821042,1
821043,5
821044,4
821045,4
821046,4
821047,4
821048,4
821049,4
821050,4
821051,4
821052,4
821053,5
821054,4
821055,1
821056,4
821057,3
821058,4
821059,4
821060,4
821061,4
821062,4
821063,5
821064,5
821065,4
821066,4
821067,4
821068,1
821069,4
821070,4
821071,1
821072,4
821073,4
821074,1
821075,4
821076,4
821077,4
821078,4
821079,4
821080,1
821081,4
821082,4
821083,4
821084,4
821085,1
821086,4
821087,4
821088,4
821089,4
821090,4
821091,4
821092,4
821093,4
821094,1
821095,5
821096,4
821097,4
821098,4
821099,4
821100,4
821101,4
821102,4
821103,1
821104,4
821105,4
821106,4
821107,4
821108,4
821109,4
821110,1
821111,4
821112,1
821113,4
821114,4
821115,4
821116,4
821117,4
821118,4
821119,4
821120,5
821121,4
821122,4
821123,4
821124,4
821125,4
821126,5
821127,4
821128,4
821129,4
821130,4
821131,1
821132,4
821133,4
821134,4
821135,1
821136,5
821137,1
821138,4
821139,5
821140,4
821141,4
821142,4
821143,4
821144,4
821145,4
821146,4
821147,4
821148,4
821149,1
821150,4
821151,4
821152,4
821153,4
821154,4
821155,4
821156,4
821157,1
821158,4
821159,4
821160,5
821161,4
821162,4
821163,4
821164,4
821165,4
821166,4
821167,4
821168,4
821169,4
821170,4
821171,4
821172,4
821173,4
821174,4
821175,4
821176,1
821177,4
821178,1
821179,4
821180,4
821181,1
821182,5
821183,4
821184,4
821185,4
821186,4
821187,5
821188,5
821189,4
821190,4
821191,4
821192,4
821193,4
821194,4
821195,4
821196,5
821197,5
821198,4
821199,5
821200,4
821201,1
821202,4
821203,4
821204,4
821205,4
821206,4
821207,1
821208,4
821209,4
821210,4
821211,4
821212,1
821213,5
821214,4
821215,5
821216,4
821217,1
821218,4
821219,4
821220,5
821221,4
821222,5
821223,4
821224,4
821225,4
821226,5
821227,4
821228,4
821229,4
821230,4
821231,1
821232,4
821233,4
821234,4
821235,4
821236,1
821237,3
821238,4
821239,1
821240,5
821241,4
821242,4
821243,4
821244,4
821245,4
821246,4
821247,1
821248,4
821249,4
821250,4
821251,4
821252,4
821253,4
821254,4
821255,4
821256,4
821257,4
821258,1
821259,5
821260,4
821261,4
821262,4
821263,5
821264,4
821265,5
821266,4
821267,4
821268,4
821269,4
821270,4
821271,4
821272,4
821273,1
821274,4
821275,4
821276,4
821277,4
821278,4
821279,4
821280,4
821281,4
821282,4
821283,4
821284,4
821285,4
821286,4
821287,4
821288,5
821289,4
821290,4
821291,4
821292,4
821293,1
821294,5
821295,4
821296,4
821297,4
821298,4
821299,5
821300,4
821301,1
821302,5
821303,4
821304,4
821305,4
821306,1
821307,1
821308,4
821309,5
821310,4
821311,4
821312,4
821313,5
821314,4
821315,4
821316,4
821317,4
821318,5
821319,4
821320,4
821321,5
821322,4
821323,1
821324,1
821325,4
821326,1
821327,4
821328,4
821329,4
821330,4
821331,1
821332,4
821333,4
821334,4
821335,4
821336,4
821337,1
821338,4
821339,4
821340,4
821341,1
821342,4
821343,4
821344,4
821345,1
821346,4
821347,4
821348,4
821349,4
821350,4
821351,4
821352,5
821353,4
821354,4
821355,4
821356,4
821357,1
821358,4
821359,4
821360,4
821361,4
821362,1
821363,5
821364,4
821365,4
821366,4
821367,1
821368,4
821369,4
821370,4
821371,4
821372,4
821373,4
821374,4
821375,4
821376,4
821377,4
821378,4
821379,4
821380,1
821381,4
821382,4
821383,5
821384,4
821385,4
821386,4
821387,5
821388,4
821389,4
821390,4
821391,5
821392,4
821393,4
821394,4
821395,4
821396,4
821397,4
821398,4
821399,1
821400,4
821401,4
821402,4
821403,4
821404,1
821405,4
821406,4
821407,5
821408,4
821409,4
821410,4
821411,5
821412,1
