868553,4
868554,4
868555,1
868556,4
868557,4
868558,4
868559,4
868560,4
868561,4
868562,4
868563,4
868564,1
868565,4
868566,1
868567,4
868568,4
868569,4
868570,4
868571,4
868572,4
868573,5
868574,4
868575,3
868576,4
868577,4
868578,4
868579,4
868580,4
868581,4
868582,4
868583,5
868584,4
868585,4
868586,4
868587,4
868588,4
868589,4
868590,4
868591,4
868592,4
868593,1
868594,4
868595,4
868596,4
868597,4
868598,4
868599,5
868600,1
868601,5
868602,4
868603,4
868604,4
868605,4
868606,1
868607,4
868608,4
868609,4
868610,4
868611,4
868612,4
868613,4
868614,1
868615,4
868616,4
868617,5
868618,4
868619,4
868620,4
868621,1
868622,4
868623,4
868624,4
868625,5
868626,4
868627,4
868628,4
868629,4
868630,4
868631,4
868632,4
868633,4
868634,4
868635,4
868636,4
868637,4
868638,4
868639,4
868640,1
868641,4
868642,4
868643,4
868644,4
868645,1
868646,4
868647,1
868648,4
868649,5
868650,4
868651,4
868652,4
868653,4
868654,4
868655,4
868656,4
868657,4
868658,4
868659,4
868660,1
868661,4
868662,4
868663,4
868664,4
868665,5
868666,4
868667,4
868668,4
868669,5
868670,5
868671,4
868672,4
868673,4
868674,4
868675,4
868676,4
868677,4
868678,5
868679,4
868680,4
868681,4
868682,5
868683,4
868684,4
868685,4
868686,4
868687,4
868688,4
868689,4
868690,4
868691,4
868692,4
868693,1
868694,4
868695,4
868696,1
868697,4
868698,4
868699,4
868700,4
868701,4
868702,4
868703,4
868704,4
868705,4
868706,4
868707,4
868708,4
868709,4
868710,4
868711,4
868712,5
868713,4
868714,5
868715,4
868716,4
868717,4
868718,4
868719,4
868720,4
868721,5
868722,5
868723,4
868724,1
868725,4
868726,4
868727,4
868728,4
868729,5
868730,4
868731,4
868732,1
868733,4
868734,4
868735,3
868736,3
868737,4
868738,4
868739,4
868740,3
868741,4
868742,4
868743,4
868744,4
868745,3
868746,4
868747,4
868748,3
868749,4
868750,3
868751,1
868752,3
868753,3
868754,4
868755,4
868756,5
868757,4
868758,4
868759,5
868760,5
868761,5
868762,5
868763,4
868764,5
868765,4
868766,4
868767,5
868768,4
868769,4
868770,1
868771,4
868772,5
868773,4
868774,4
868775,4
868776,4
868777,4
868778,4
868779,4
868780,4
868781,4
868782,4
868783,4
868784,4
868785,4
868786,4
868787,4
868788,1
868789,5
868790,1
868791,4
868792,4
868793,1
868794,4
868795,4
868796,4
868797,1
868798,5
868799,4
868800,4
868801,4
868802,1
868803,4
868804,4
868805,4
868806,4
868807,4
868808,4
868809,4
868810,4
868811,4
868812,4
868813,4
868814,4
868815,4
868816,4
868817,4
868818,4
868819,4
868820,1
868821,4
868822,4
868823,4
868824,4
868825,4
868826,4
868827,4
868828,4
868829,5
868830,4
868831,1
868832,4
868833,4
868834,4
868835,4
868836,4
868837,4
868838,4
868839,4
868840,4
868841,4
868842,4
868843,4
868844,4
868845,4
868846,4
868847,4
868848,4
868849,4
868850,4
868851,4
868852,4
868853,4
868854,4
868855,4
868856,4
868857,1
868858,1
868859,1
868860,4
868861,4
868862,4
868863,4
868864,4
868865,1
868866,4
868867,1
868868,4
868869,5
868870,4
868871,4
868872,4
868873,4
868874,4
868875,4
868876,4
868877,4
868878,4
868879,4
868880,4
868881,4
868882,1
868883,4
868884,1
868885,4
868886,4
868887,4
868888,4
868889,4
868890,4
868891,4
868892,4
868893,4
868894,4
868895,4
868896,4
868897,5
868898,4
868899,4
868900,4
868901,4
868902,4
868903,4
868904,4
868905,4
868906,4
868907,4
868908,1
868909,4
868910,4
868911,4
868912,4
868913,4
868914,5
868915,1
868916,4
868917,4
868918,4
868919,1
868920,4
868921,5
868922,4
868923,4
868924,4
868925,4
868926,4
868927,4
868928,4
868929,1
868930,1
868931,4
868932,4
868933,4
868934,4
868935,4
868936,4
868937,4
868938,1
868939,4
868940,4
868941,4
868942,4
868943,4
868944,4
868945,4
868946,4
868947,4
868948,4
868949,4
868950,4
868951,4
868952,4
868953,4
868954,4
868955,4
868956,4
868957,4
868958,4
868959,4
868960,4
868961,4
868962,4
868963,4
868964,4
868965,5
868966,4
868967,4
868968,4
868969,4
868970,4
868971,5
868972,4
868973,4
868974,4
868975,4
868976,4
868977,4
868978,4
868979,4
868980,4
868981,1
868982,1
868983,4
868984,5
868985,4
868986,4
868987,4
868988,4
868989,1
868990,4
868991,4
868992,4
868993,4
868994,4
868995,1
868996,4
868997,4
868998,1
868999,4
869000,1
869001,4
869002,4
869003,4
869004,1
869005,4
869006,4
869007,4
869008,4
869009,4
869010,4
869011,4
869012,4
869013,4
869014,4
869015,4
869016,4
869017,4
869018,4
869019,4
869020,4
869021,4
869022,5
869023,4
869024,4
869025,1
869026,4
869027,4
869028,4
869029,1
869030,4
869031,1
869032,4
869033,1
869034,4
869035,4
869036,4
869037,4
869038,4
869039,4
869040,4
869041,4
869042,5
869043,1
869044,4
869045,4
869046,4
869047,4
869048,4
869049,4
869050,4
869051,4
869052,4
869053,4
869054,5
869055,4
869056,1
869057,4
869058,4
869059,4
869060,5
869061,4
869062,4
869063,1
869064,4
869065,1
869066,4
869067,4
869068,1
869069,5
869070,4
869071,4
869072,4
869073,4
869074,4
869075,4
869076,4
869077,1
869078,4
869079,4
869080,4
869081,4
869082,4
869083,1
869084,4
869085,4
869086,4
869087,4
869088,4
869089,4
869090,4
869091,4
869092,4
869093,4
869094,4
869095,4
869096,4
869097,4
869098,4
869099,4
869100,4
869101,4
869102,4
869103,4
869104,4
869105,4
869106,4
869107,1
869108,4
869109,4
869110,4
869111,4
869112,4
869113,4
869114,4
869115,4
869116,4
869117,4
869118,1
869119,5
869120,4
869121,4
869122,4
869123,4
869124,4
869125,4
869126,5
869127,4
869128,4
869129,4
869130,4
869131,4
869132,4
869133,4
869134,4
869135,4
869136,4
869137,4
869138,4
869139,4
869140,4
869141,4
869142,5
869143,5
869144,4
869145,4
869146,1
869147,4
869148,1
869149,4
869150,4
869151,4
869152,1
869153,4
869154,1
869155,4
869156,4
869157,4
869158,4
869159,4
869160,4
869161,4
869162,4
869163,4
869164,4
869165,4
869166,1
869167,4
869168,4
869169,4
869170,4
869171,1
869172,4
869173,4
869174,4
869175,4
869176,4
869177,4
869178,4
869179,4
869180,4
869181,4
869182,4
869183,4
869184,4
869185,4
869186,4
869187,4
869188,4
869189,4
869190,4
869191,4
869192,4
869193,4
869194,4
869195,4
869196,4
869197,5
869198,4
869199,4
869200,4
869201,4
869202,4
869203,4
869204,4
869205,4
869206,1
869207,4
869208,4
869209,4
869210,4
869211,4
869212,5
869213,4
869214,1
869215,1
869216,4
869217,4
869218,4
869219,4
869220,4
869221,5
869222,4
869223,4
869224,4
869225,5
869226,1
869227,1
869228,4
869229,4
869230,4
869231,4
869232,4
869233,4
869234,4
869235,4
869236,4
869237,4
869238,5
869239,4
869240,4
869241,4
869242,5
869243,4
869244,4
869245,4
869246,4
869247,4
869248,1
869249,1
869250,4
869251,4
869252,4
869253,4
869254,4
869255,4
869256,4
869257,4
869258,4
869259,4
869260,4
869261,4
869262,5
869263,4
869264,4
869265,1
869266,4
869267,4
869268,1
869269,4
869270,4
869271,4
869272,4
869273,1
869274,4
869275,4
869276,1
869277,4
869278,4
869279,5
869280,4
869281,4
869282,5
869283,4
869284,4
869285,4
869286,4
869287,4
869288,4
869289,4
869290,4
869291,4
869292,4
869293,4
869294,5
869295,4
869296,4
869297,4
869298,4
869299,4
869300,5
869301,5
869302,4
869303,4
869304,4
869305,4
869306,1
869307,1
