988553,1
988554,4
988555,4
988556,4
988557,4
988558,4
988559,4
988560,4
988561,4
988562,4
988563,4
988564,4
988565,4
988566,4
988567,4
988568,4
988569,4
988570,4
988571,1
988572,4
988573,4
988574,4
988575,4
988576,4
988577,4
988578,1
988579,4
988580,4
988581,4
988582,4
988583,4
988584,4
988585,4
988586,4
988587,3
988588,4
988589,4
988590,4
988591,4
988592,4
988593,4
988594,4
988595,4
988596,4
988597,4
988598,4
988599,4
988600,4
988601,4
988602,4
988603,4
988604,4
988605,4
988606,4
988607,4
988608,4
988609,4
988610,1
988611,4
988612,4
988613,4
988614,4
988615,4
988616,4
988617,4
988618,4
988619,4
988620,4
988621,4
988622,3
988623,4
988624,4
988625,3
988626,4
988627,4
988628,1
988629,1
988630,1
988631,4
988632,4
988633,1
988634,4
988635,4
988636,4
988637,4
988638,4
988639,1
988640,4
988641,1
988642,4
988643,4
988644,4
988645,4
988646,4
988647,4
988648,4
988649,4
988650,4
988651,4
988652,4
988653,4
988654,4
988655,4
988656,4
988657,4
988658,4
988659,4
988660,4
988661,4
988662,4
988663,4
988664,4
988665,4
988666,4
988667,1
988668,4
988669,1
988670,4
988671,4
988672,4
988673,4
988674,4
988675,4
988676,4
988677,4
988678,4
988679,4
988680,4
988681,3
988682,4
988683,4
988684,4
988685,4
988686,4
988687,4
988688,4
988689,1
988690,1
988691,4
988692,4
988693,4
988694,4
988695,4
988696,4
988697,4
988698,4
988699,4
988700,4
988701,4
988702,4
988703,4
988704,4
988705,1
988706,4
988707,4
988708,1
988709,4
988710,4
988711,4
988712,4
988713,4
988714,4
988715,1
988716,4
988717,1
988718,4
988719,4
988720,4
988721,4
988722,4
988723,1
988724,1
988725,3
988726,1
988727,4
988728,4
988729,4
988730,4
988731,4
988732,4
988733,4
988734,4
988735,5
988736,4
988737,4
988738,4
988739,4
988740,3
988741,4
988742,4
988743,4
988744,4
988745,4
988746,4
988747,3
988748,4
988749,4
988750,4
988751,4
988752,4
988753,4
988754,4
988755,1
988756,4
988757,4
988758,5
988759,4
988760,4
988761,4
988762,4
988763,4
988764,4
988765,1
988766,4
988767,4
988768,1
988769,4
988770,4
988771,5
988772,4
988773,4
988774,4
988775,4
988776,1
988777,4
988778,4
988779,4
988780,4
988781,5
988782,4
988783,4
988784,4
988785,4
988786,4
988787,4
988788,4
988789,4
988790,4
988791,4
988792,4
988793,4
988794,4
988795,4
988796,4
988797,4
988798,3
988799,4
988800,4
988801,4
988802,4
988803,4
988804,4
988805,4
988806,4
988807,4
988808,4
988809,4
988810,4
988811,1
988812,4
988813,1
988814,4
988815,4
988816,5
988817,4
988818,4
988819,4
988820,5
988821,4
988822,5
988823,4
988824,4
988825,4
988826,1
988827,4
988828,4
988829,4
988830,4
988831,4
988832,4
988833,4
988834,4
988835,4
988836,1
988837,4
988838,4
988839,4
988840,4
988841,4
988842,1
988843,4
988844,4
988845,4
988846,5
988847,4
988848,4
988849,4
988850,5
988851,4
988852,4
988853,4
988854,4
988855,4
988856,4
988857,1
988858,4
988859,4
988860,1
988861,4
988862,5
988863,4
988864,4
988865,4
988866,4
988867,4
988868,4
988869,4
988870,4
988871,4
988872,4
988873,4
988874,4
988875,5
988876,4
988877,4
988878,5
988879,1
988880,4
988881,1
988882,5
988883,4
988884,4
988885,4
988886,4
988887,4
988888,4
988889,4
988890,4
988891,4
988892,4
988893,4
988894,1
988895,4
988896,4
988897,4
988898,4
988899,1
988900,4
988901,5
988902,4
988903,4
988904,1
988905,4
988906,4
988907,4
988908,4
988909,5
988910,5
988911,4
988912,4
988913,4
988914,4
988915,1
988916,4
988917,4
988918,1
988919,5
988920,4
988921,5
988922,4
988923,1
988924,4
988925,4
988926,4
988927,1
988928,4
988929,4
988930,4
988931,5
988932,4
988933,4
988934,4
988935,4
988936,4
988937,4
988938,4
988939,1
988940,5
988941,5
988942,1
988943,4
988944,5
988945,4
988946,4
988947,4
988948,4
988949,4
988950,4
988951,1
988952,4
988953,4
988954,4
988955,4
988956,4
988957,4
988958,4
988959,4
988960,4
988961,4
988962,4
988963,4
988964,4
988965,3
988966,4
988967,4
988968,4
988969,4
988970,4
988971,1
988972,4
988973,4
988974,4
988975,4
988976,4
988977,4
988978,1
988979,4
988980,4
988981,4
988982,4
988983,4
988984,4
988985,4
988986,4
988987,4
988988,1
988989,4
988990,4
988991,4
988992,4
988993,4
988994,4
988995,4
988996,4
988997,1
988998,4
988999,4
989000,4
989001,4
989002,4
989003,4
989004,4
989005,4
989006,4
989007,4
989008,4
989009,4
989010,4
989011,4
989012,4
989013,4
989014,4
989015,4
989016,4
989017,4
989018,4
989019,4
989020,1
989021,4
989022,4
989023,4
989024,4
989025,4
989026,4
989027,4
989028,4
989029,4
989030,4
989031,4
989032,4
989033,4
989034,1
989035,3
989036,4
989037,4
989038,4
989039,4
989040,4
989041,4
989042,4
989043,4
989044,4
989045,4
989046,4
989047,1
989048,1
989049,4
989050,4
989051,4
989052,5
989053,4
989054,4
989055,4
989056,4
989057,4
989058,4
989059,4
989060,4
989061,4
989062,4
989063,1
989064,4
989065,4
989066,4
989067,4
989068,1
989069,4
989070,4
989071,4
989072,4
989073,4
989074,4
989075,4
989076,4
989077,4
989078,4
989079,4
989080,1
989081,4
989082,4
989083,4
989084,4
989085,4
989086,1
989087,4
989088,4
989089,4
989090,5
989091,4
989092,5
989093,4
989094,4
989095,4
989096,5
989097,5
989098,5
989099,4
989100,4
989101,4
989102,4
989103,5
989104,4
989105,4
989106,4
989107,4
989108,4
989109,4
989110,4
989111,4
989112,1
989113,4
989114,4
989115,4
989116,4
989117,4
989118,4
989119,1
989120,4
989121,4
989122,4
989123,4
989124,1
989125,4
989126,4
989127,4
989128,5
989129,5
989130,4
989131,4
989132,4
989133,4
989134,4
989135,4
989136,4
989137,5
989138,4
989139,4
989140,4
989141,4
989142,4
989143,4
989144,4
989145,1
989146,1
989147,1
989148,1
989149,1
989150,4
989151,4
989152,4
989153,4
989154,4
989155,1
989156,4
989157,4
989158,4
989159,4
989160,4
989161,4
989162,4
989163,4
989164,4
989165,4
989166,4
989167,4
989168,4
989169,4
989170,4
989171,4
989172,4
989173,4
989174,1
989175,4
989176,4
989177,4
989178,5
989179,4
989180,4
989181,4
989182,4
989183,4
989184,4
989185,1
989186,1
989187,4
989188,4
989189,4
989190,4
989191,4
989192,4
989193,4
989194,1
989195,4
